Country,Indicator,Year,Value
JPN,NGDPDPC,2001,32711.098
JPN,NGDPDPC,2002,31241.165
JPN,NGDPDPC,2003,33717.877
JPN,NGDPDPC,2004,36444.19
JPN,NGDPDPC,2005,35780.571
JPN,NGDPDPC,2006,34076.745
JPN,NGDPDPC,2007,34038.349
JPN,NGDPDPC,2008,37865.066
JPN,NGDPDPC,2009,39321.22
JPN,NGDPDPC,2010,42916.744
JPN,NGDPDPC,2011,46175.364
JPN,NGDPDPC,2012,46661.319
JPN,NGDPDPC,2013,38632.962
JPN,NGDPDPC,2014,36331.742
JPN,NGDPDPC,2015,33223.357
JPN,NGDPDPC,2016,34414.136
JPN,NGDPDPC,2017,35655.105
JPN,NGDPDPC,2018,36607.907
JPN,NGDPDPC,2019,38039.852
JPN,NGDPDPC,2020,39675.01
JPN,NGAP_NPGDP,1980,-6.462
JPN,NGAP_NPGDP,1981,-5.269
JPN,NGAP_NPGDP,1982,-4.712
JPN,NGAP_NPGDP,1983,-4.406
JPN,NGAP_NPGDP,1984,-3.042
JPN,NGAP_NPGDP,1985,-0.488
JPN,NGAP_NPGDP,1986,-1.539
JPN,NGAP_NPGDP,1987,-1.518
JPN,NGAP_NPGDP,1988,1.108
JPN,NGAP_NPGDP,1989,1.981
JPN,NGAP_NPGDP,1990,3.399
JPN,NGAP_NPGDP,1991,3.124
JPN,NGAP_NPGDP,1992,1.225
JPN,NGAP_NPGDP,1993,-0.66
JPN,NGAP_NPGDP,1994,-1.156
JPN,NGAP_NPGDP,1995,-0.523
JPN,NGAP_NPGDP,1996,0.976
JPN,NGAP_NPGDP,1997,1.109
JPN,NGAP_NPGDP,1998,-1.641
JPN,NGAP_NPGDP,1999,-2.212
JPN,NGAP_NPGDP,2000,-0.76
JPN,NGAP_NPGDP,2001,-1.223
JPN,NGAP_NPGDP,2002,-2.003
JPN,NGAP_NPGDP,2003,-1.572
JPN,NGAP_NPGDP,2004,-0.663
JPN,NGAP_NPGDP,2005,-0.786
JPN,NGAP_NPGDP,2006,-0.446
JPN,NGAP_NPGDP,2007,0.428
JPN,NGAP_NPGDP,2008,-1.355
JPN,NGAP_NPGDP,2009,-7.089
JPN,NGAP_NPGDP,2010,-3.11
JPN,NGAP_NPGDP,2011,-3.796
JPN,NGAP_NPGDP,2012,-2.461
JPN,NGAP_NPGDP,2013,-1.248
JPN,NGAP_NPGDP,2014,-1.653
JPN,NGAP_NPGDP,2015,-0.982
JPN,NGAP_NPGDP,2016,-0.207
JPN,NGAP_NPGDP,2017,-0.177
JPN,NGAP_NPGDP,2018,-0.069
JPN,NGAP_NPGDP,2019,0.047
JPN,NGAP_NPGDP,2020,0.048
JPN,PPPGDP,1980,996.736
JPN,PPPGDP,1981,1135.323
JPN,PPPGDP,1982,1246.478
JPN,PPPGDP,1983,1335.339
JPN,PPPGDP,1984,1444.453
JPN,PPPGDP,1985,1585.086
JPN,PPPGDP,1986,1662.823
JPN,PPPGDP,1987,1775.305
JPN,PPPGDP,1988,1968.768
JPN,PPPGDP,1989,2155.163
JPN,PPPGDP,1990,2359.412
JPN,PPPGDP,1991,2518.99
JPN,PPPGDP,1992,2597.518
JPN,PPPGDP,1993,2663.861
JPN,PPPGDP,1994,2744.053
JPN,PPPGDP,1995,2855.691
JPN,PPPGDP,1996,2983.706
JPN,PPPGDP,1997,3083.216
JPN,PPPGDP,1998,3054.24
JPN,PPPGDP,1999,3094.801
JPN,PPPGDP,2000,3236.671
JPN,PPPGDP,2001,3322.203
JPN,PPPGDP,2002,3382.971
JPN,PPPGDP,2003,3508.571
JPN,PPPGDP,2004,3690.16
JPN,PPPGDP,2005,3858.502
JPN,PPPGDP,2006,4044.392
JPN,PPPGDP,2007,4243.03
JPN,PPPGDP,2008,4281.198
JPN,PPPGDP,2009,4075.293
JPN,PPPGDP,2010,4316.984
JPN,PPPGDP,2011,4386.152
JPN,PPPGDP,2012,4543.204
JPN,PPPGDP,2013,4685.286
JPN,PPPGDP,2014,4750.771
JPN,PPPGDP,2015,4843.066
JPN,PPPGDP,2016,4973.179
JPN,PPPGDP,2017,5096.905
JPN,PPPGDP,2018,5240.392
JPN,PPPGDP,2019,5379.761
JPN,PPPGDP,2020,5521.726
JPN,PPPPC,1980,8539.538
JPN,PPPPC,1981,9655.271
JPN,PPPPC,1982,10526.1
JPN,PPPPC,1983,11199.449
JPN,PPPPC,1984,12035.479
JPN,PPPPC,1985,13124.873
JPN,PPPPC,1986,13693.606
JPN,PPPPC,1987,14549.101
JPN,PPPPC,1988,16064.352
JPN,PPPPC,1989,17517.037
JPN,PPPPC,1990,19110.949
JPN,PPPPC,1991,20328.025
JPN,PPPPC,1992,20881.695
JPN,PPPPC,1993,21345.243
JPN,PPPPC,1994,21927.457
JPN,PPPPC,1995,22762.571
JPN,PPPPC,1996,23727.176
JPN,PPPPC,1997,24461.192
JPN,PPPPC,1998,24172.12
JPN,PPPPC,1999,24446.694
JPN,PPPPC,2000,25519.991
JPN,PPPPC,2001,26124.179
JPN,PPPPC,2002,26549.301
JPN,PPPPC,2003,27493.194
JPN,PPPPC,2004,28885.31
JPN,PPPPC,2005,30197.596
JPN,PPPPC,2006,31633.604
JPN,PPPPC,2007,33152.946
JPN,PPPPC,2008,33429.92
JPN,PPPPC,2009,31825.419
JPN,PPPPC,2010,33713.893
JPN,PPPPC,2011,34294.754
JPN,PPPPC,2012,35602.114
JPN,PPPPC,2013,36793.194
JPN,PPPPC,2014,37389.785
JPN,PPPPC,2015,38215.917
JPN,PPPPC,2016,39361.982
JPN,PPPPC,2017,40480.838
JPN,PPPPC,2018,41781.285
JPN,PPPPC,2019,43074.723
JPN,PPPPC,2020,44405.523
JPN,PPPSH,1980,7.678
JPN,PPPSH,1981,7.837
JPN,PPPSH,1982,8.053
JPN,PPPSH,1983,8.087
JPN,PPPSH,1984,8.069
JPN,PPPSH,1985,8.263
JPN,PPPSH,1986,8.231
JPN,PPPSH,1987,8.262
JPN,PPPSH,1988,8.477
JPN,PPPSH,1989,8.605
JPN,PPPSH,1990,8.791
JPN,PPPSH,1991,8.885
JPN,PPPSH,1992,8.063
JPN,PPPSH,1993,7.913
JPN,PPPSH,1994,7.744
JPN,PPPSH,1995,7.614
JPN,PPPSH,1996,7.527
JPN,PPPSH,1997,7.341
JPN,PPPSH,1998,7.021
JPN,PPPSH,1999,6.768
JPN,PPPSH,2000,6.601
JPN,PPPSH,2001,6.468
JPN,PPPSH,2002,6.306
JPN,PPPSH,2003,6.152
JPN,PPPSH,2004,5.984
JPN,PPPSH,2005,5.787
JPN,PPPSH,2006,5.583
JPN,PPPSH,2007,5.406
JPN,PPPSH,2008,5.198
JPN,PPPSH,2009,4.925
JPN,PPPSH,2010,4.897
JPN,PPPSH,2011,4.687
JPN,PPPSH,2012,4.627
JPN,PPPSH,2013,4.55
JPN,PPPSH,2014,4.402
JPN,PPPSH,2015,4.303
JPN,PPPSH,2016,4.198
JPN,PPPSH,2017,4.061
JPN,PPPSH,2018,3.937
JPN,PPPSH,2019,3.815
JPN,PPPSH,2020,3.695
JPN,PPPEX,1980,247.272
JPN,PPPEX,1981,233.384
JPN,PPPEX,1982,223.172
JPN,PPPEX,1983,216.66
JPN,PPPEX,1984,212.882
JPN,PPPEX,1985,208.355
JPN,PPPEX,1986,207.866
JPN,PPPEX,1987,202.477
JPN,PPPEX,1988,196.279
JPN,PPPEX,1989,193.139
JPN,PPPEX,1990,190.468
JPN,PPPEX,1991,189.136
JPN,PPPEX,1992,187.857
JPN,PPPEX,1993,184.294
JPN,PPPEX,1994,180.661
JPN,PPPEX,1995,175.687
JPN,PPPEX,1996,171.577
JPN,PPPEX,1997,169.692
JPN,PPPEX,1998,167.779
JPN,PPPEX,1999,163.146
JPN,PPPEX,2000,157.526
JPN,PPPEX,2001,152.171
JPN,PPPEX,2002,147.547
JPN,PPPEX,2003,142.182
JPN,PPPEX,2004,136.505
JPN,PPPEX,2005,130.596
JPN,PPPEX,2006,125.281
JPN,PPPEX,2007,120.898
JPN,PPPEX,2008,117.072
JPN,PPPEX,2009,115.609
JPN,PPPEX,2010,111.741
JPN,PPPEX,2011,107.454
JPN,PPPEX,2012,104.576
JPN,PPPEX,2013,102.476
JPN,PPPEX,2014,102.695
JPN,PPPEX,2015,103.393
JPN,PPPEX,2016,102.41
JPN,PPPEX,2017,101.024
JPN,PPPEX,2018,99.399
JPN,PPPEX,2019,97.95
JPN,PPPEX,2020,96.781
JPN,NID_NGDP,1980,32.139
JPN,NID_NGDP,1981,31.064
JPN,NID_NGDP,1982,29.768
JPN,NID_NGDP,1983,27.799
JPN,NID_NGDP,1984,27.672
JPN,NID_NGDP,1985,28.193
JPN,NID_NGDP,1986,27.961
JPN,NID_NGDP,1987,28.494
JPN,NID_NGDP,1988,30.66
JPN,NID_NGDP,1989,31.828
JPN,NID_NGDP,1990,32.528
JPN,NID_NGDP,1991,32.253
JPN,NID_NGDP,1992,30.577
JPN,NID_NGDP,1993,29.258
JPN,NID_NGDP,1994,28.048
JPN,NID_NGDP,1995,28.098
JPN,NID_NGDP,1996,28.615
JPN,NID_NGDP,1997,28.086
JPN,NID_NGDP,1998,26.1
JPN,NID_NGDP,1999,24.731
JPN,NID_NGDP,2000,25.105
JPN,NID_NGDP,2001,24.304
JPN,NID_NGDP,2002,22.459
JPN,NID_NGDP,2003,22.399
JPN,NID_NGDP,2004,22.504
JPN,NID_NGDP,2005,22.466
JPN,NID_NGDP,2006,22.681
JPN,NID_NGDP,2007,22.884
JPN,NID_NGDP,2008,22.977
JPN,NID_NGDP,2009,19.665
JPN,NID_NGDP,2010,19.823
JPN,NID_NGDP,2011,20.204
JPN,NID_NGDP,2012,20.871
JPN,NID_NGDP,2013,21.127
JPN,NID_NGDP,2014,21.831
JPN,NID_NGDP,2015,21.146
JPN,NID_NGDP,2016,20.692
JPN,NID_NGDP,2017,20.641
JPN,NID_NGDP,2018,20.514
JPN,NID_NGDP,2019,20.477
JPN,NID_NGDP,2020,20.514
JPN,NGSD_NGDP,1980,30.728
JPN,NGSD_NGDP,1981,31.162
JPN,NGSD_NGDP,1982,30.092
JPN,NGSD_NGDP,1983,29.225
JPN,NGSD_NGDP,1984,30.179
JPN,NGSD_NGDP,1985,31.544
JPN,NGSD_NGDP,1986,31.821
JPN,NGSD_NGDP,1987,31.537
JPN,NGSD_NGDP,1988,33.01
JPN,NGSD_NGDP,1989,33.571
JPN,NGSD_NGDP,1990,33.622
JPN,NGSD_NGDP,1991,33.832
JPN,NGSD_NGDP,1992,33.195
JPN,NGSD_NGDP,1993,31.898
JPN,NGSD_NGDP,1994,30.739
JPN,NGSD_NGDP,1995,30.187
JPN,NGSD_NGDP,1996,30.079
JPN,NGSD_NGDP,1997,30.287
JPN,NGSD_NGDP,1998,29.04
JPN,NGSD_NGDP,1999,27.309
JPN,NGSD_NGDP,2000,27.866
JPN,NGSD_NGDP,2001,26.376
JPN,NGSD_NGDP,2002,25.201
JPN,NGSD_NGDP,2003,25.639
JPN,NGSD_NGDP,2004,26.414
JPN,NGSD_NGDP,2005,26.188
JPN,NGSD_NGDP,2006,26.687
JPN,NGSD_NGDP,2007,27.753
JPN,NGSD_NGDP,2008,25.918
JPN,NGSD_NGDP,2009,22.55
JPN,NGSD_NGDP,2010,23.784
JPN,NGSD_NGDP,2011,22.346
JPN,NGSD_NGDP,2012,21.857
JPN,NGSD_NGDP,2013,21.811
JPN,NGSD_NGDP,2014,22.356
JPN,NGSD_NGDP,2015,23.084
JPN,NGSD_NGDP,2016,22.652
JPN,NGSD_NGDP,2017,22.758
JPN,NGSD_NGDP,2018,22.599
JPN,NGSD_NGDP,2019,22.695
JPN,NGSD_NGDP,2020,22.829
JPN,PCPI,1980,77.159
JPN,PCPI,1981,80.954
JPN,PCPI,1982,83.157
JPN,PCPI,1983,84.715
JPN,PCPI,1984,86.657
JPN,PCPI,1985,88.422
JPN,PCPI,1986,88.956
JPN,PCPI,1987,89.08
JPN,PCPI,1988,89.674
JPN,PCPI,1989,91.716
JPN,PCPI,1990,94.504
JPN,PCPI,1991,97.621
JPN,PCPI,1992,99.286
JPN,PCPI,1993,100.541
JPN,PCPI,1994,101.232
JPN,PCPI,1995,101.105
JPN,PCPI,1996,101.237
JPN,PCPI,1997,103.019
JPN,PCPI,1998,103.707
JPN,PCPI,1999,103.366
JPN,PCPI,2000,102.693
JPN,PCPI,2001,101.868
JPN,PCPI,2002,100.951
JPN,PCPI,2003,100.699
JPN,PCPI,2004,100.689
JPN,PCPI,2005,100.414
JPN,PCPI,2006,100.657
JPN,PCPI,2007,100.719
JPN,PCPI,2008,102.106
JPN,PCPI,2009,100.735
JPN,PCPI,2010,100.01
JPN,PCPI,2011,99.723
JPN,PCPI,2012,99.686
JPN,PCPI,2013,100.042
JPN,PCPI,2014,102.782
JPN,PCPI,2015,103.821
JPN,PCPI,2016,104.731
JPN,PCPI,2017,106.567
JPN,PCPI,2018,107.927
JPN,PCPI,2019,109.228
JPN,PCPI,2020,110.816
JPN,PCPIPCH,1980,7.808
JPN,PCPIPCH,1981,4.918
JPN,PCPIPCH,1982,2.72
JPN,PCPIPCH,1983,1.874
JPN,PCPIPCH,1984,2.292
JPN,PCPIPCH,1985,2.037
JPN,PCPIPCH,1986,0.604
JPN,PCPIPCH,1987,0.139
JPN,PCPIPCH,1988,0.667
JPN,PCPIPCH,1989,2.277
JPN,PCPIPCH,1990,3.04
JPN,PCPIPCH,1991,3.298
JPN,PCPIPCH,1992,1.706
JPN,PCPIPCH,1993,1.264
JPN,PCPIPCH,1994,0.687
JPN,PCPIPCH,1995,-0.125
JPN,PCPIPCH,1996,0.131
JPN,PCPIPCH,1997,1.76
JPN,PCPIPCH,1998,0.667
JPN,PCPIPCH,1999,-0.328
JPN,PCPIPCH,2000,-0.651
JPN,PCPIPCH,2001,-0.804
JPN,PCPIPCH,2002,-0.9
JPN,PCPIPCH,2003,-0.25
JPN,PCPIPCH,2004,-0.01
JPN,PCPIPCH,2005,-0.274
JPN,PCPIPCH,2006,0.243
JPN,PCPIPCH,2007,0.061
JPN,PCPIPCH,2008,1.378
JPN,PCPIPCH,2009,-1.343
JPN,PCPIPCH,2010,-0.72
JPN,PCPIPCH,2011,-0.287
JPN,PCPIPCH,2012,-0.037
JPN,PCPIPCH,2013,0.358
JPN,PCPIPCH,2014,2.739
JPN,PCPIPCH,2015,1.011
JPN,PCPIPCH,2016,0.876
JPN,PCPIPCH,2017,1.753
JPN,PCPIPCH,2018,1.276
JPN,PCPIPCH,2019,1.206
JPN,PCPIPCH,2020,1.453
JPN,PCPIE,1980,78.907
JPN,PCPIE,1981,82.032
JPN,PCPIE,1982,84.033
JPN,PCPIE,1983,85.418
JPN,PCPIE,1984,87.448
JPN,PCPIE,1985,88.848
JPN,PCPIE,1986,88.657
JPN,PCPIE,1987,89.322
JPN,PCPIE,1988,90.286
JPN,PCPIE,1989,92.647
JPN,PCPIE,1990,95.93
JPN,PCPIE,1991,98.677
JPN,PCPIE,1992,99.595
JPN,PCPIE,1993,100.732
JPN,PCPIE,1994,101.536
JPN,PCPIE,1995,100.914
JPN,PCPIE,1996,101.418
JPN,PCPIE,1997,103.617
JPN,PCPIE,1998,104.141
JPN,PCPIE,1999,103.138
JPN,PCPIE,2000,102.387
JPN,PCPIE,2001,101.303
JPN,PCPIE,2002,100.788
JPN,PCPIE,2003,100.494
JPN,PCPIE,2004,100.996
JPN,PCPIE,2005,100.265
JPN,PCPIE,2006,100.612
JPN,PCPIE,2007,101.167
JPN,PCPIE,2008,102.231
JPN,PCPIE,2009,100.197
JPN,PCPIE,2010,99.929
JPN,PCPIE,2011,99.653
JPN,PCPIE,2012,99.437
JPN,PCPIE,2013,100.884
JPN,PCPIE,2014,103.459
JPN,PCPIE,2015,104.391
JPN,PCPIE,2016,104.935
JPN,PCPIE,2017,107.255
JPN,PCPIE,2018,108.332
JPN,PCPIE,2019,109.769
JPN,PCPIE,2020,111.447
JPN,PCPIEPCH,1980,7.24
JPN,PCPIEPCH,1981,3.96
JPN,PCPIEPCH,1982,2.439
JPN,PCPIEPCH,1983,1.648
JPN,PCPIEPCH,1984,2.377
JPN,PCPIEPCH,1985,1.602
JPN,PCPIEPCH,1986,-0.215
JPN,PCPIEPCH,1987,0.749
JPN,PCPIEPCH,1988,1.079
JPN,PCPIEPCH,1989,2.614
JPN,PCPIEPCH,1990,3.544
JPN,PCPIEPCH,1991,2.863
JPN,PCPIEPCH,1992,0.93
JPN,PCPIEPCH,1993,1.142
JPN,PCPIEPCH,1994,0.798
JPN,PCPIEPCH,1995,-0.612
JPN,PCPIEPCH,1996,0.5
JPN,PCPIEPCH,1997,2.168
JPN,PCPIEPCH,1998,0.506
JPN,PCPIEPCH,1999,-0.963
JPN,PCPIEPCH,2000,-0.729
JPN,PCPIEPCH,2001,-1.059
JPN,PCPIEPCH,2002,-0.508
JPN,PCPIEPCH,2003,-0.292
JPN,PCPIEPCH,2004,0.499
JPN,PCPIEPCH,2005,-0.724
JPN,PCPIEPCH,2006,0.346
JPN,PCPIEPCH,2007,0.551
JPN,PCPIEPCH,2008,1.051
JPN,PCPIEPCH,2009,-1.989
JPN,PCPIEPCH,2010,-0.268
JPN,PCPIEPCH,2011,-0.276
JPN,PCPIEPCH,2012,-0.217
JPN,PCPIEPCH,2013,1.455
JPN,PCPIEPCH,2014,2.553
JPN,PCPIEPCH,2015,0.901
JPN,PCPIEPCH,2016,0.521
JPN,PCPIEPCH,2017,2.211
JPN,PCPIEPCH,2018,1.004
JPN,PCPIEPCH,2019,1.327
JPN,PCPIEPCH,2020,1.529
JPN,FLIBOR6,1980,10.861
JPN,FLIBOR6,1981,7.932
JPN,FLIBOR6,1982,7.057
JPN,FLIBOR6,1983,6.546
JPN,FLIBOR6,1984,6.461
JPN,FLIBOR6,1985,6.563
JPN,FLIBOR6,1986,5.017
JPN,FLIBOR6,1987,4.269
JPN,FLIBOR6,1988,4.562
JPN,FLIBOR6,1989,5.501
JPN,FLIBOR6,1990,7.836
JPN,FLIBOR6,1991,7.161
JPN,FLIBOR6,1992,4.321
JPN,FLIBOR6,1993,2.956
JPN,FLIBOR6,1994,2.356
JPN,FLIBOR6,1995,1.264
JPN,FLIBOR6,1996,0.706
JPN,FLIBOR6,1997,0.654
JPN,FLIBOR6,1998,0.711
JPN,FLIBOR6,1999,0.239
JPN,FLIBOR6,2000,0.315
JPN,FLIBOR6,2001,0.154
JPN,FLIBOR6,2002,0.086
JPN,FLIBOR6,2003,0.072
JPN,FLIBOR6,2004,0.064
JPN,FLIBOR6,2005,0.07
JPN,FLIBOR6,2006,0.365
JPN,FLIBOR6,2007,0.861
JPN,FLIBOR6,2008,1.002
JPN,FLIBOR6,2009,0.67
JPN,FLIBOR6,2010,0.431
JPN,FLIBOR6,2011,0.341
JPN,FLIBOR6,2012,0.325
JPN,FLIBOR6,2013,0.236
JPN,FLIBOR6,2014,0.178
JPN,FLIBOR6,2015,0.141
JPN,FLIBOR6,2016,0.156
JPN,TM_RPCH,1980,-7.761
JPN,TM_RPCH,1981,2.136
JPN,TM_RPCH,1982,-0.674
JPN,TM_RPCH,1983,-3.443
JPN,TM_RPCH,1984,10.537
JPN,TM_RPCH,1985,-2.691
JPN,TM_RPCH,1986,3.756
JPN,TM_RPCH,1987,9.018
JPN,TM_RPCH,1988,18.661
JPN,TM_RPCH,1989,17.994
JPN,TM_RPCH,1990,8.106
JPN,TM_RPCH,1991,-1.112
JPN,TM_RPCH,1992,-1.087
JPN,TM_RPCH,1993,-1.285
JPN,TM_RPCH,1994,23.642
JPN,TM_RPCH,1995,11.42
JPN,TM_RPCH,1996,14.31
JPN,TM_RPCH,1997,1.237
JPN,TM_RPCH,1998,-6.681
JPN,TM_RPCH,1999,3.307
JPN,TM_RPCH,2000,10.665
JPN,TM_RPCH,2001,0.883
JPN,TM_RPCH,2002,0.346
JPN,TM_RPCH,2003,3.95
JPN,TM_RPCH,2004,7.946
JPN,TM_RPCH,2005,4.215
JPN,TM_RPCH,2006,4.531
JPN,TM_RPCH,2007,2.323
JPN,TM_RPCH,2008,0.346
JPN,TM_RPCH,2009,-15.711
JPN,TM_RPCH,2010,11.065
JPN,TM_RPCH,2011,5.909
JPN,TM_RPCH,2012,5.272
JPN,TM_RPCH,2013,3.093
JPN,TM_RPCH,2014,7.2
JPN,TM_RPCH,2015,4.169
JPN,TM_RPCH,2016,4.51
JPN,TM_RPCH,2017,3.636
JPN,TM_RPCH,2018,2.992
JPN,TM_RPCH,2019,2.924
JPN,TM_RPCH,2020,3.037
JPN,TMG_RPCH,1980,-16.65
JPN,TMG_RPCH,1981,2.056
JPN,TMG_RPCH,1982,-0.209
JPN,TMG_RPCH,1983,-2.029
JPN,TMG_RPCH,1984,11.725
JPN,TMG_RPCH,1985,1.697
JPN,TMG_RPCH,1986,5.721
JPN,TMG_RPCH,1987,7.705
JPN,TMG_RPCH,1988,18.796
JPN,TMG_RPCH,1989,9.016
JPN,TMG_RPCH,1990,5.282
JPN,TMG_RPCH,1991,2.303
JPN,TMG_RPCH,1992,16.747
JPN,TMG_RPCH,1993,2.85
JPN,TMG_RPCH,1994,12.961
JPN,TMG_RPCH,1995,14.18
JPN,TMG_RPCH,1996,6.063
JPN,TMG_RPCH,1997,1.408
JPN,TMG_RPCH,1998,-6.516
JPN,TMG_RPCH,1999,10.259
JPN,TMG_RPCH,2000,11.217
JPN,TMG_RPCH,2001,-3.005
JPN,TMG_RPCH,2002,1.433
JPN,TMG_RPCH,2003,14.282
JPN,TMG_RPCH,2004,7.437
JPN,TMG_RPCH,2005,5.154
JPN,TMG_RPCH,2006,4.489
JPN,TMG_RPCH,2007,-0.609
JPN,TMG_RPCH,2008,0.36
JPN,TMG_RPCH,2009,-16.245
JPN,TMG_RPCH,2010,15.756
JPN,TMG_RPCH,2011,5.482
JPN,TMG_RPCH,2012,3.092
JPN,TMG_RPCH,2013,0.971
JPN,TMG_RPCH,2014,4.94
JPN,TMG_RPCH,2015,1.206
JPN,TMG_RPCH,2016,1.764
JPN,TMG_RPCH,2017,2.369
JPN,TMG_RPCH,2018,2.318
JPN,TMG_RPCH,2019,2.794
JPN,TMG_RPCH,2020,3.078
JPN,TX_RPCH,1980,16.983
JPN,TX_RPCH,1981,13.32
JPN,TX_RPCH,1982,1.432
JPN,TX_RPCH,1983,4.972
JPN,TX_RPCH,1984,15.32
JPN,TX_RPCH,1985,5.254
JPN,TX_RPCH,1986,-5.12
JPN,TX_RPCH,1987,-0.103
JPN,TX_RPCH,1988,6.696
JPN,TX_RPCH,1989,9.474
JPN,TX_RPCH,1990,7.183
JPN,TX_RPCH,1991,5.237
JPN,TX_RPCH,1992,4.38
JPN,TX_RPCH,1993,0.363
JPN,TX_RPCH,1994,2.167
JPN,TX_RPCH,1995,4.186
JPN,TX_RPCH,1996,5.879
JPN,TX_RPCH,1997,11.081
JPN,TX_RPCH,1998,-2.722
JPN,TX_RPCH,1999,1.801
JPN,TX_RPCH,2000,12.552
JPN,TX_RPCH,2001,-6.952
JPN,TX_RPCH,2002,7.895
JPN,TX_RPCH,2003,9.48
JPN,TX_RPCH,2004,13.969
JPN,TX_RPCH,2005,6.236
JPN,TX_RPCH,2006,9.934
JPN,TX_RPCH,2007,8.699
JPN,TX_RPCH,2008,1.417
JPN,TX_RPCH,2009,-24.196
JPN,TX_RPCH,2010,24.363
JPN,TX_RPCH,2011,-0.355
JPN,TX_RPCH,2012,-0.181
JPN,TX_RPCH,2013,1.529
JPN,TX_RPCH,2014,8.214
JPN,TX_RPCH,2015,6.862
JPN,TX_RPCH,2016,6.386
JPN,TX_RPCH,2017,5.432
JPN,TX_RPCH,2018,3.294
JPN,TX_RPCH,2019,3.208
JPN,TX_RPCH,2020,3.264
JPN,TXG_RPCH,1980,8.834
JPN,TXG_RPCH,1981,11.865
JPN,TXG_RPCH,1982,-1.529
JPN,TXG_RPCH,1983,5.162
JPN,TXG_RPCH,1984,15.911
JPN,TXG_RPCH,1985,5.167
JPN,TXG_RPCH,1986,-2.54
JPN,TXG_RPCH,1987,0.075
JPN,TXG_RPCH,1988,4.599
JPN,TXG_RPCH,1989,4.852
JPN,TXG_RPCH,1990,5.021
JPN,TXG_RPCH,1991,2.07
JPN,TXG_RPCH,1992,12.744
JPN,TXG_RPCH,1993,-2.306
JPN,TXG_RPCH,1994,1.568
JPN,TXG_RPCH,1995,3.311
JPN,TXG_RPCH,1996,-0.265
JPN,TXG_RPCH,1997,11.568
JPN,TXG_RPCH,1998,-1.638
JPN,TXG_RPCH,1999,2.039
JPN,TXG_RPCH,2000,8.811
JPN,TXG_RPCH,2001,-10.251
JPN,TXG_RPCH,2002,7.926
JPN,TXG_RPCH,2003,6.541
JPN,TXG_RPCH,2004,10.758
JPN,TXG_RPCH,2005,2.383
JPN,TXG_RPCH,2006,7.636
JPN,TXG_RPCH,2007,4.511
JPN,TXG_RPCH,2008,-1.341
JPN,TXG_RPCH,2009,-27.432
JPN,TXG_RPCH,2010,25.673
JPN,TXG_RPCH,2011,-3.325
JPN,TXG_RPCH,2012,-3.806
JPN,TXG_RPCH,2013,-1.532
JPN,TXG_RPCH,2014,4.966
JPN,TXG_RPCH,2015,3.621
JPN,TXG_RPCH,2016,2.754
JPN,TXG_RPCH,2017,2.985
JPN,TXG_RPCH,2018,2.614
JPN,TXG_RPCH,2019,2.186
JPN,TXG_RPCH,2020,2.272
JPN,LUR,1980,2.017
JPN,LUR,1981,2.2
JPN,LUR,1982,2.35
JPN,LUR,1983,2.65
JPN,LUR,1984,2.717
JPN,LUR,1985,2.608
JPN,LUR,1986,2.758
JPN,LUR,1987,2.85
JPN,LUR,1988,2.508
JPN,LUR,1989,2.25
JPN,LUR,1990,2.1
JPN,LUR,1991,2.092
JPN,LUR,1992,2.15
JPN,LUR,1993,2.508
JPN,LUR,1994,2.892
JPN,LUR,1995,3.142
JPN,LUR,1996,3.358
JPN,LUR,1997,3.383
JPN,LUR,1998,4.108
JPN,LUR,1999,4.667
JPN,LUR,2000,4.733
JPN,LUR,2001,5.042
JPN,LUR,2002,5.358
JPN,LUR,2003,5.242
JPN,LUR,2004,4.717
JPN,LUR,2005,4.425
JPN,LUR,2006,4.125
JPN,LUR,2007,3.833
JPN,LUR,2008,3.983
JPN,LUR,2009,5.058
JPN,LUR,2010,5.042
JPN,LUR,2011,4.567
JPN,LUR,2012,4.325
JPN,LUR,2013,4.017
JPN,LUR,2014,3.583
JPN,LUR,2015,3.694
JPN,LUR,2016,3.741
JPN,LUR,2017,3.82
JPN,LUR,2018,3.745
JPN,LUR,2019,3.743
JPN,LUR,2020,3.734
JPN,LE,1980,55.361
JPN,LE,1981,55.818
JPN,LE,1982,56.386
JPN,LE,1983,57.327
JPN,LE,1984,57.66
JPN,LE,1985,58.073
JPN,LE,1986,58.536
JPN,LE,1987,59.107
JPN,LE,1988,60.104
JPN,LE,1989,61.278
JPN,LE,1990,62.492
JPN,LE,1991,63.686
JPN,LE,1992,64.363
JPN,LE,1993,64.5
JPN,LE,1994,64.537
JPN,LE,1995,64.573
JPN,LE,1996,64.863
JPN,LE,1997,65.569
JPN,LE,1998,65.14
JPN,LE,1999,64.618
JPN,LE,2000,64.458
JPN,LE,2001,64.122
JPN,LE,2002,63.31
JPN,LE,2003,63.167
JPN,LE,2004,63.292
JPN,LE,2005,63.566
JPN,LE,2006,63.894
JPN,LE,2007,64.282
JPN,LE,2008,64.098
JPN,LE,2009,63.153
JPN,LE,2010,62.982
JPN,LE,2011,62.89
JPN,LE,2012,62.695
JPN,LE,2013,63.11
JPN,LE,2014,63.503
JPN,LE,2015,63.703
JPN,LE,2016,63.695
JPN,LP,1980,116.72
JPN,LP,1981,117.586
JPN,LP,1982,118.418
JPN,LP,1983,119.233
